Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Place Name,Time Period,Start_Date,Data Value
165062,383,Sulfur Dioxide (SO2),Mean,ppb,Crown Heights and Prospect Heights (CD8),Winter 2011-12,12/01/2011,1.96
165063,383,Sulfur Dioxide (SO2),Mean,ppb,South Crown Heights and Lefferts Gardens (CD9),Winter 2011-12,12/01/2011,1.99
165064,383,Sulfur Dioxide (SO2),Mean,ppb,Bay Ridge and Dyker Heights (CD10),Winter 2011-12,12/01/2011,1.3
165065,383,Sulfur Dioxide (SO2),Mean,ppb,Bensonhurst (CD11),Winter 2011-12,12/01/2011,1.33
165066,383,Sulfur Dioxide (SO2),Mean,ppb,Borough Park (CD12),Winter 2011-12,12/01/2011,1.67
165067,383,Sulfur Dioxide (SO2),Mean,ppb,Coney Island (CD13),Winter 2011-12,12/01/2011,1.03
165068,383,Sulfur Dioxide (SO2),Mean,ppb,Flatbush and Midwood (CD14),Winter 2011-12,12/01/2011,1.78
165069,383,Sulfur Dioxide (SO2),Mean,ppb,Sheepshead Bay (CD15),Winter 2011-12,12/01/2011,1.18
165070,383,Sulfur Dioxide (SO2),Mean,ppb,Brownsville (CD16),Winter 2011-12,12/01/2011,1.73
165071,383,Sulfur Dioxide (SO2),Mean,ppb,East Flatbush (CD17),Winter 2011-12,12/01/2011,1.7
165072,383,Sulfur Dioxide (SO2),Mean,ppb,Flatlands and Canarsie (CD18),Winter 2011-12,12/01/2011,1.21
165073,383,Sulfur Dioxide (SO2),Mean,ppb,Long Island City and Astoria (CD1),Winter 2011-12,12/01/2011,2.46
165074,383,Sulfur Dioxide (SO2),Mean,ppb,Woodside and Sunnyside (CD2),Winter 2011-12,12/01/2011,2.26
165075,383,Sulfur Dioxide (SO2),Mean,ppb,Jackson Heights (CD3),Winter 2011-12,12/01/2011,2.78
165076,383,Sulfur Dioxide (SO2),Mean,ppb,Elmhurst and Corona (CD4),Winter 2011-12,12/01/2011,2.8
165077,383,Sulfur Dioxide (SO2),Mean,ppb,Ridgewood and Maspeth (CD5),Winter 2011-12,12/01/2011,1.75
165078,383,Sulfur Dioxide (SO2),Mean,ppb,Rego Park and Forest Hills (CD6),Winter 2011-12,12/01/2011,2.28
165079,383,Sulfur Dioxide (SO2),Mean,ppb,Flushing and Whitestone (CD7),Winter 2011-12,12/01/2011,1.98
165080,383,Sulfur Dioxide (SO2),Mean,ppb,Hillcrest and Fresh Meadows (CD8),Winter 2011-12,12/01/2011,1.68
165081,383,Sulfur Dioxide (SO2),Mean,ppb,Kew Gardens and Woodhaven (CD9),Winter 2011-12,12/01/2011,1.75
165082,383,Sulfur Dioxide (SO2),Mean,ppb,South Ozone Park and Howard Beach (CD10),Winter 2011-12,12/01/2011,1.36
165083,383,Sulfur Dioxide (SO2),Mean,ppb,Bayside and Little Neck (CD11),Winter 2011-12,12/01/2011,1.58
165084,383,Sulfur Dioxide (SO2),Mean,ppb,Jamaica and Hollis (CD12),Winter 2011-12,12/01/2011,1.41
165085,383,Sulfur Dioxide (SO2),Mean,ppb,Queens Village (CD13),Winter 2011-12,12/01/2011,1.28
165086,383,Sulfur Dioxide (SO2),Mean,ppb,Rockaway and Broad Channel (CD14),Winter 2011-12,12/01/2011,0.87
165087,383,Sulfur Dioxide (SO2),Mean,ppb,St. George and Stapleton (CD1),Winter 2011-12,12/01/2011,1.04
165088,383,Sulfur Dioxide (SO2),Mean,ppb,South Beach and Willowbrook (CD2),Winter 2011-12,12/01/2011,0.84
165089,383,Sulfur Dioxide (SO2),Mean,ppb,Tottenville and Great Kills (CD3),Winter 2011-12,12/01/2011,0.64
165090,383,Sulfur Dioxide (SO2),Mean,ppb,Financial District (CD1),Winter 2012-13,12/01/2012,1.16
165091,383,Sulfur Dioxide (SO2),Mean,ppb,Greenwich Village and Soho (CD2),Winter 2012-13,12/01/2012,2.35
165092,383,Sulfur Dioxide (SO2),Mean,ppb,Lower East Side and Chinatown (CD3),Winter 2012-13,12/01/2012,1.82
165093,383,Sulfur Dioxide (SO2),Mean,ppb,Clinton and Chelsea (CD4),Winter 2012-13,12/01/2012,2.27
165094,383,Sulfur Dioxide (SO2),Mean,ppb,Midtown (CD5),Winter 2012-13,12/01/2012,3.16
165095,383,Sulfur Dioxide (SO2),Mean,ppb,Stuyvesant Town and Turtle Bay (CD6),Winter 2012-13,12/01/2012,2.82
165096,383,Sulfur Dioxide (SO2),Mean,ppb,Upper West Side (CD7),Winter 2012-13,12/01/2012,3.95
165097,383,Sulfur Dioxide (SO2),Mean,ppb,Upper East Side (CD8),Winter 2012-13,12/01/2012,4.13
165098,383,Sulfur Dioxide (SO2),Mean,ppb,Morningside Heights and Hamilton Heights (CD9),Winter 2012-13,12/01/2012,3.52
165099,383,Sulfur Dioxide (SO2),Mean,ppb,Central Harlem (CD10),Winter 2012-13,12/01/2012,3.11
165100,383,Sulfur Dioxide (SO2),Mean,ppb,East Harlem (CD11),Winter 2012-13,12/01/2012,2.55
165101,383,Sulfur Dioxide (SO2),Mean,ppb,Washington Heights and Inwood (CD12),Winter 2012-13,12/01/2012,4.34
165102,383,Sulfur Dioxide (SO2),Mean,ppb,Mott Haven and Melrose (CD1),Winter 2012-13,12/01/2012,2.06
165103,383,Sulfur Dioxide (SO2),Mean,ppb,Hunts Point and Longwood (CD2),Winter 2012-13,12/01/2012,1.74
165104,383,Sulfur Dioxide (SO2),Mean,ppb,Morrisania and Crotona (CD3),Winter 2012-13,12/01/2012,2.44
165105,383,Sulfur Dioxide (SO2),Mean,ppb,Highbridge and Concourse (CD4),Winter 2012-13,12/01/2012,3.9
165106,383,Sulfur Dioxide (SO2),Mean,ppb,Fordham and University Heights (CD5),Winter 2012-13,12/01/2012,4.54
165107,383,Sulfur Dioxide (SO2),Mean,ppb,Belmont and East Tremont (CD6),Winter 2012-13,12/01/2012,2.77
165108,383,Sulfur Dioxide (SO2),Mean,ppb,Kingsbridge Heights and Bedford (CD7),Winter 2012-13,12/01/2012,3.99
165109,383,Sulfur Dioxide (SO2),Mean,ppb,Riverdale and Fieldston (CD8),Winter 2012-13,12/01/2012,2.26
165110,383,Sulfur Dioxide (SO2),Mean,ppb,Parkchester and Soundview (CD9),Winter 2012-13,12/01/2012,1.85
165111,383,Sulfur Dioxide (SO2),Mean,ppb,Throgs Neck and Co-op City (CD10),Winter 2012-13,12/01/2012,1.22
165112,383,Sulfur Dioxide (SO2),Mean,ppb,Morris Park and Bronxdale (CD11),Winter 2012-13,12/01/2012,1.79
165113,383,Sulfur Dioxide (SO2),Mean,ppb,Williamsbridge and Baychester (CD12),Winter 2012-13,12/01/2012,1.68
165114,383,Sulfur Dioxide (SO2),Mean,ppb,Greenpoint and Williamsburg (CD1),Winter 2012-13,12/01/2012,1.18
165115,383,Sulfur Dioxide (SO2),Mean,ppb,Fort Greene and Brooklyn Heights (CD2),Winter 2012-13,12/01/2012,0.99
165116,383,Sulfur Dioxide (SO2),Mean,ppb,Bedford Stuyvesant (CD3),Winter 2012-13,12/01/2012,1.17
165117,383,Sulfur Dioxide (SO2),Mean,ppb,Bushwick (CD4),Winter 2012-13,12/01/2012,1.25
165118,383,Sulfur Dioxide (SO2),Mean,ppb,East New York and Starrett City (CD5),Winter 2012-13,12/01/2012,0.98
165119,383,Sulfur Dioxide (SO2),Mean,ppb,Park Slope and Carroll Gardens (CD6),Winter 2012-13,12/01/2012,0.83
165120,383,Sulfur Dioxide (SO2),Mean,ppb,Sunset Park (CD7),Winter 2012-13,12/01/2012,0.77
165121,383,Sulfur Dioxide (SO2),Mean,ppb,Crown Heights and Prospect Heights (CD8),Winter 2012-13,12/01/2012,1.12
165122,383,Sulfur Dioxide (SO2),Mean,ppb,South Crown Heights and Lefferts Gardens (CD9),Winter 2012-13,12/01/2012,1.12
165123,383,Sulfur Dioxide (SO2),Mean,ppb,Bay Ridge and Dyker Heights (CD10),Winter 2012-13,12/01/2012,0.67
165124,383,Sulfur Dioxide (SO2),Mean,ppb,Bensonhurst (CD11),Winter 2012-13,12/01/2012,0.75
165125,383,Sulfur Dioxide (SO2),Mean,ppb,Borough Park (CD12),Winter 2012-13,12/01/2012,0.89
165126,383,Sulfur Dioxide (SO2),Mean,ppb,Coney Island (CD13),Winter 2012-13,12/01/2012,0.63
165127,383,Sulfur Dioxide (SO2),Mean,ppb,Flatbush and Midwood (CD14),Winter 2012-13,12/01/2012,0.97
165128,383,Sulfur Dioxide (SO2),Mean,ppb,Sheepshead Bay (CD15),Winter 2012-13,12/01/2012,0.72
165129,383,Sulfur Dioxide (SO2),Mean,ppb,Brownsville (CD16),Winter 2012-13,12/01/2012,1.08
165130,383,Sulfur Dioxide (SO2),Mean,ppb,East Flatbush (CD17),Winter 2012-13,12/01/2012,0.99
165131,383,Sulfur Dioxide (SO2),Mean,ppb,Flatlands and Canarsie (CD18),Winter 2012-13,12/01/2012,0.77
165132,383,Sulfur Dioxide (SO2),Mean,ppb,Long Island City and Astoria (CD1),Winter 2012-13,12/01/2012,1.71
165133,383,Sulfur Dioxide (SO2),Mean,ppb,Woodside and Sunnyside (CD2),Winter 2012-13,12/01/2012,1.47
165134,383,Sulfur Dioxide (SO2),Mean,ppb,Jackson Heights (CD3),Winter 2012-13,12/01/2012,1.82
165135,383,Sulfur Dioxide (SO2),Mean,ppb,Elmhurst and Corona (CD4),Winter 2012-13,12/01/2012,1.83
165136,383,Sulfur Dioxide (SO2),Mean,ppb,Ridgewood and Maspeth (CD5),Winter 2012-13,12/01/2012,1.15
165137,383,Sulfur Dioxide (SO2),Mean,ppb,Rego Park and Forest Hills (CD6),Winter 2012-13,12/01/2012,1.34
165138,383,Sulfur Dioxide (SO2),Mean,ppb,Flushing and Whitestone (CD7),Winter 2012-13,12/01/2012,1.18
165139,383,Sulfur Dioxide (SO2),Mean,ppb,Hillcrest and Fresh Meadows (CD8),Winter 2012-13,12/01/2012,0.93
165140,383,Sulfur Dioxide (SO2),Mean,ppb,Kew Gardens and Woodhaven (CD9),Winter 2012-13,12/01/2012,1.07
165141,383,Sulfur Dioxide (SO2),Mean,ppb,South Ozone Park and Howard Beach (CD10),Winter 2012-13,12/01/2012,0.83
165142,383,Sulfur Dioxide (SO2),Mean,ppb,Bayside and Little Neck (CD11),Winter 2012-13,12/01/2012,0.78
165143,383,Sulfur Dioxide (SO2),Mean,ppb,Jamaica and Hollis (CD12),Winter 2012-13,12/01/2012,0.74
165144,383,Sulfur Dioxide (SO2),Mean,ppb,Queens Village (CD13),Winter 2012-13,12/01/2012,0.6
165145,383,Sulfur Dioxide (SO2),Mean,ppb,Rockaway and Broad Channel (CD14),Winter 2012-13,12/01/2012,0.51
165146,383,Sulfur Dioxide (SO2),Mean,ppb,St. George and Stapleton (CD1),Winter 2012-13,12/01/2012,0.5
165147,383,Sulfur Dioxide (SO2),Mean,ppb,South Beach and Willowbrook (CD2),Winter 2012-13,12/01/2012,0.44
165148,383,Sulfur Dioxide (SO2),Mean,ppb,Tottenville and Great Kills (CD3),Winter 2012-13,12/01/2012,0.39
165739,375,Nitrogen Dioxide (NO2),Mean,ppb,Financial District (CD1),Winter 2008-09,12/01/2008,41.26
165740,375,Nitrogen Dioxide (NO2),Mean,ppb,Greenwich Village and Soho (CD2),Winter 2008-09,12/01/2008,39.68
165741,375,Nitrogen Dioxide (NO2),Mean,ppb,Lower East Side and Chinatown (CD3),Winter 2008-09,12/01/2008,36.88
165742,375,Nitrogen Dioxide (NO2),Mean,ppb,Clinton and Chelsea (CD4),Winter 2008-09,12/01/2008,40.88
165743,375,Nitrogen Dioxide (NO2),Mean,ppb,Midtown (CD5),Winter 2008-09,12/01/2008,50.56
165744,375,Nitrogen Dioxide (NO2),Mean,ppb,Stuyvesant Town and Turtle Bay (CD6),Winter 2008-09,12/01/2008,44.31
165745,375,Nitrogen Dioxide (NO2),Mean,ppb,Upper West Side (CD7),Winter 2008-09,12/01/2008,36.35
165746,375,Nitrogen Dioxide (NO2),Mean,ppb,Upper East Side (CD8),Winter 2008-09,12/01/2008,38.83
165747,375,Nitrogen Dioxide (NO2),Mean,ppb,Morningside Heights and Hamilton Heights (CD9),Winter 2008-09,12/01/2008,35.2
165748,375,Nitrogen Dioxide (NO2),Mean,ppb,Central Harlem (CD10),Winter 2008-09,12/01/2008,35.37
165749,375,Nitrogen Dioxide (NO2),Mean,ppb,East Harlem (CD11),Winter 2008-09,12/01/2008,34.22
165750,375,Nitrogen Dioxide (NO2),Mean,ppb,Washington Heights and Inwood (CD12),Winter 2008-09,12/01/2008,32.4
165751,375,Nitrogen Dioxide (NO2),Mean,ppb,Mott Haven and Melrose (CD1),Winter 2008-09,12/01/2008,32.41
165752,375,Nitrogen Dioxide (NO2),Mean,ppb,Hunts Point and Longwood (CD2),Winter 2008-09,12/01/2008,30.52
165753,375,Nitrogen Dioxide (NO2),Mean,ppb,Morrisania and Crotona (CD3),Winter 2008-09,12/01/2008,32.04
165754,375,Nitrogen Dioxide (NO2),Mean,ppb,Highbridge and Concourse (CD4),Winter 2008-09,12/01/2008,33.96
165755,375,Nitrogen Dioxide (NO2),Mean,ppb,Fordham and University Heights (CD5),Winter 2008-09,12/01/2008,34.05
165756,375,Nitrogen Dioxide (NO2),Mean,ppb,Belmont and East Tremont (CD6),Winter 2008-09,12/01/2008,31.67
165757,375,Nitrogen Dioxide (NO2),Mean,ppb,Kingsbridge Heights and Bedford (CD7),Winter 2008-09,12/01/2008,31.46
165758,375,Nitrogen Dioxide (NO2),Mean,ppb,Riverdale and Fieldston (CD8),Winter 2008-09,12/01/2008,28.22
165759,375,Nitrogen Dioxide (NO2),Mean,ppb,Parkchester and Soundview (CD9),Winter 2008-09,12/01/2008,29.14
165760,375,Nitrogen Dioxide (NO2),Mean,ppb,Throgs Neck and Co-op City (CD10),Winter 2008-09,12/01/2008,26.29
165761,375,Nitrogen Dioxide (NO2),Mean,ppb,Morris Park and Bronxdale (CD11),Winter 2008-09,12/01/2008,28.25
165762,375,Nitrogen Dioxide (NO2),Mean,ppb,Williamsbridge and Baychester (CD12),Winter 2008-09,12/01/2008,27.32
165763,375,Nitrogen Dioxide (NO2),Mean,ppb,Greenpoint and Williamsburg (CD1),Winter 2008-09,12/01/2008,32.58
165764,375,Nitrogen Dioxide (NO2),Mean,ppb,Fort Greene and Brooklyn Heights (CD2),Winter 2008-09,12/01/2008,34.5
165765,375,Nitrogen Dioxide (NO2),Mean,ppb,Bedford Stuyvesant (CD3),Winter 2008-09,12/01/2008,33.11
165766,375,Nitrogen Dioxide (NO2),Mean,ppb,Bushwick (CD4),Winter 2008-09,12/01/2008,31.68
165767,375,Nitrogen Dioxide (NO2),Mean,ppb,East New York and Starrett City (CD5),Winter 2008-09,12/01/2008,29.54
165768,375,Nitrogen Dioxide (NO2),Mean,ppb,Park Slope and Carroll Gardens (CD6),Winter 2008-09,12/01/2008,32.86
165769,375,Nitrogen Dioxide (NO2),Mean,ppb,Sunset Park (CD7),Winter 2008-09,12/01/2008,30.46
165770,375,Nitrogen Dioxide (NO2),Mean,ppb,Crown Heights and Prospect Heights (CD8),Winter 2008-09,12/01/2008,33.2
165771,375,Nitrogen Dioxide (NO2),Mean,ppb,South Crown Heights and Lefferts Gardens (CD9),Winter 2008-09,12/01/2008,32.39
165772,375,Nitrogen Dioxide (NO2),Mean,ppb,Bay Ridge and Dyker Heights (CD10),Winter 2008-09,12/01/2008,28.35
165773,375,Nitrogen Dioxide (NO2),Mean,ppb,Bensonhurst (CD11),Winter 2008-09,12/01/2008,27.72
165774,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough Park (CD12),Winter 2008-09,12/01/2008,30.04
165775,375,Nitrogen Dioxide (NO2),Mean,ppb,Coney Island (CD13),Winter 2008-09,12/01/2008,23.16
165776,375,Nitrogen Dioxide (NO2),Mean,ppb,Flatbush and Midwood (CD14),Winter 2008-09,12/01/2008,29.5
165777,375,Nitrogen Dioxide (NO2),Mean,ppb,Sheepshead Bay (CD15),Winter 2008-09,12/01/2008,25.38
165778,375,Nitrogen Dioxide (NO2),Mean,ppb,Brownsville (CD16),Winter 2008-09,12/01/2008,31.46
165779,375,Nitrogen Dioxide (NO2),Mean,ppb,East Flatbush (CD17),Winter 2008-09,12/01/2008,30.61
165780,375,Nitrogen Dioxide (NO2),Mean,ppb,Flatlands and Canarsie (CD18),Winter 2008-09,12/01/2008,25.9
165781,375,Nitrogen Dioxide (NO2),Mean,ppb,Long Island City and Astoria (CD1),Winter 2008-09,12/01/2008,30.35
165782,375,Nitrogen Dioxide (NO2),Mean,ppb,Woodside and Sunnyside (CD2),Winter 2008-09,12/01/2008,31.32
165783,375,Nitrogen Dioxide (NO2),Mean,ppb,Jackson Heights (CD3),Winter 2008-09,12/01/2008,30.68
165784,375,Nitrogen Dioxide (NO2),Mean,ppb,Elmhurst and Corona (CD4),Winter 2008-09,12/01/2008,32.15
165785,375,Nitrogen Dioxide (NO2),Mean,ppb,Ridgewood and Maspeth (CD5),Winter 2008-09,12/01/2008,29.91
165786,375,Nitrogen Dioxide (NO2),Mean,ppb,Rego Park and Forest Hills (CD6),Winter 2008-09,12/01/2008,30.63
165787,375,Nitrogen Dioxide (NO2),Mean,ppb,Flushing and Whitestone (CD7),Winter 2008-09,12/01/2008,27.66
165788,375,Nitrogen Dioxide (NO2),Mean,ppb,Hillcrest and Fresh Meadows (CD8),Winter 2008-09,12/01/2008,27.99
165789,375,Nitrogen Dioxide (NO2),Mean,ppb,Kew Gardens and Woodhaven (CD9),Winter 2008-09,12/01/2008,30.2
165790,375,Nitrogen Dioxide (NO2),Mean,ppb,South Ozone Park and Howard Beach (CD10),Winter 2008-09,12/01/2008,28.57
165791,375,Nitrogen Dioxide (NO2),Mean,ppb,Bayside and Little Neck (CD11),Winter 2008-09,12/01/2008,25.76
165792,375,Nitrogen Dioxide (NO2),Mean,ppb,Jamaica and Hollis (CD12),Winter 2008-09,12/01/2008,28.46
165793,375,Nitrogen Dioxide (NO2),Mean,ppb,Queens Village (CD13),Winter 2008-09,12/01/2008,25.95
165794,375,Nitrogen Dioxide (NO2),Mean,ppb,Rockaway and Broad Channel (CD14),Winter 2008-09,12/01/2008,20.89
165795,375,Nitrogen Dioxide (NO2),Mean,ppb,St. George and Stapleton (CD1),Winter 2008-09,12/01/2008,25.69
165796,375,Nitrogen Dioxide (NO2),Mean,ppb,South Beach and Willowbrook (CD2),Winter 2008-09,12/01/2008,21.43
165797,375,Nitrogen Dioxide (NO2),Mean,ppb,Tottenville and Great Kills (CD3),Winter 2008-09,12/01/2008,19.28
165798,375,Nitrogen Dioxide (NO2),Mean,ppb,Financial District (CD1),Winter 2009-10,12/01/2009,35.11
165799,375,Nitrogen Dioxide (NO2),Mean,ppb,Greenwich Village and Soho (CD2),Winter 2009-10,12/01/2009,33.64
165800,375,Nitrogen Dioxide (NO2),Mean,ppb,Lower East Side and Chinatown (CD3),Winter 2009-10,12/01/2009,31.44
165801,375,Nitrogen Dioxide (NO2),Mean,ppb,Clinton and Chelsea (CD4),Winter 2009-10,12/01/2009,34.44
165802,375,Nitrogen Dioxide (NO2),Mean,ppb,Midtown (CD5),Winter 2009-10,12/01/2009,43.08
165803,375,Nitrogen Dioxide (NO2),Mean,ppb,Stuyvesant Town and Turtle Bay (CD6),Winter 2009-10,12/01/2009,37.91
165804,375,Nitrogen Dioxide (NO2),Mean,ppb,Upper West Side (CD7),Winter 2009-10,12/01/2009,30.21
165805,375,Nitrogen Dioxide (NO2),Mean,ppb,Upper East Side (CD8),Winter 2009-10,12/01/2009,33.1
165806,375,Nitrogen Dioxide (NO2),Mean,ppb,Morningside Heights and Hamilton Heights (CD9),Winter 2009-10,12/01/2009,28.96
165807,375,Nitrogen Dioxide (NO2),Mean,ppb,Central Harlem (CD10),Winter 2009-10,12/01/2009,29.45
165808,375,Nitrogen Dioxide (NO2),Mean,ppb,East Harlem (CD11),Winter 2009-10,12/01/2009,28.97
165809,375,Nitrogen Dioxide (NO2),Mean,ppb,Washington Heights and Inwood (CD12),Winter 2009-10,12/01/2009,25.79
165810,375,Nitrogen Dioxide (NO2),Mean,ppb,Mott Haven and Melrose (CD1),Winter 2009-10,12/01/2009,27.54
165811,375,Nitrogen Dioxide (NO2),Mean,ppb,Hunts Point and Longwood (CD2),Winter 2009-10,12/01/2009,26.32
165812,375,Nitrogen Dioxide (NO2),Mean,ppb,Morrisania and Crotona (CD3),Winter 2009-10,12/01/2009,26.91
165813,375,Nitrogen Dioxide (NO2),Mean,ppb,Highbridge and Concourse (CD4),Winter 2009-10,12/01/2009,28.16
165814,375,Nitrogen Dioxide (NO2),Mean,ppb,Fordham and University Heights (CD5),Winter 2009-10,12/01/2009,27.96
165815,375,Nitrogen Dioxide (NO2),Mean,ppb,Belmont and East Tremont (CD6),Winter 2009-10,12/01/2009,26.34
165816,375,Nitrogen Dioxide (NO2),Mean,ppb,Kingsbridge Heights and Bedford (CD7),Winter 2009-10,12/01/2009,25.37
165817,375,Nitrogen Dioxide (NO2),Mean,ppb,Riverdale and Fieldston (CD8),Winter 2009-10,12/01/2009,21.42
165818,375,Nitrogen Dioxide (NO2),Mean,ppb,Parkchester and Soundview (CD9),Winter 2009-10,12/01/2009,25.18
165819,375,Nitrogen Dioxide (NO2),Mean,ppb,Throgs Neck and Co-op City (CD10),Winter 2009-10,12/01/2009,22.79
165820,375,Nitrogen Dioxide (NO2),Mean,ppb,Morris Park and Bronxdale (CD11),Winter 2009-10,12/01/2009,23.69
165821,375,Nitrogen Dioxide (NO2),Mean,ppb,Williamsbridge and Baychester (CD12),Winter 2009-10,12/01/2009,22.01
165822,375,Nitrogen Dioxide (NO2),Mean,ppb,Greenpoint and Williamsburg (CD1),Winter 2009-10,12/01/2009,28.2
165823,375,Nitrogen Dioxide (NO2),Mean,ppb,Fort Greene and Brooklyn Heights (CD2),Winter 2009-10,12/01/2009,29.83
165824,375,Nitrogen Dioxide (NO2),Mean,ppb,Bedford Stuyvesant (CD3),Winter 2009-10,12/01/2009,28.98
165825,375,Nitrogen Dioxide (NO2),Mean,ppb,Bushwick (CD4),Winter 2009-10,12/01/2009,27.78
165826,375,Nitrogen Dioxide (NO2),Mean,ppb,East New York and Starrett City (CD5),Winter 2009-10,12/01/2009,26.48
165827,375,Nitrogen Dioxide (NO2),Mean,ppb,Park Slope and Carroll Gardens (CD6),Winter 2009-10,12/01/2009,28.81
165828,375,Nitrogen Dioxide (NO2),Mean,ppb,Sunset Park (CD7),Winter 2009-10,12/01/2009,27.59
165829,375,Nitrogen Dioxide (NO2),Mean,ppb,Crown Heights and Prospect Heights (CD8),Winter 2009-10,12/01/2009,29.36
219983,386,Ozone (O3),Mean,ppb,Queens,Summer 2009,06/01/2009,26.85
165830,375,Nitrogen Dioxide (NO2),Mean,ppb,South Crown Heights and Lefferts Gardens (CD9),Winter 2009-10,12/01/2009,29.02
165831,375,Nitrogen Dioxide (NO2),Mean,ppb,Bay Ridge and Dyker Heights (CD10),Winter 2009-10,12/01/2009,26.97
165832,375,Nitrogen Dioxide (NO2),Mean,ppb,Bensonhurst (CD11),Winter 2009-10,12/01/2009,27.32
165833,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough Park (CD12),Winter 2009-10,12/01/2009,28.28
165834,375,Nitrogen Dioxide (NO2),Mean,ppb,Coney Island (CD13),Winter 2009-10,12/01/2009,24.12
165835,375,Nitrogen Dioxide (NO2),Mean,ppb,Flatbush and Midwood (CD14),Winter 2009-10,12/01/2009,27.74
165836,375,Nitrogen Dioxide (NO2),Mean,ppb,Sheepshead Bay (CD15),Winter 2009-10,12/01/2009,25.71
165837,375,Nitrogen Dioxide (NO2),Mean,ppb,Brownsville (CD16),Winter 2009-10,12/01/2009,28.14
165838,375,Nitrogen Dioxide (NO2),Mean,ppb,East Flatbush (CD17),Winter 2009-10,12/01/2009,28.08
165839,375,Nitrogen Dioxide (NO2),Mean,ppb,Flatlands and Canarsie (CD18),Winter 2009-10,12/01/2009,24.73
165840,375,Nitrogen Dioxide (NO2),Mean,ppb,Long Island City and Astoria (CD1),Winter 2009-10,12/01/2009,26.43
165841,375,Nitrogen Dioxide (NO2),Mean,ppb,Woodside and Sunnyside (CD2),Winter 2009-10,12/01/2009,27.33
165842,375,Nitrogen Dioxide (NO2),Mean,ppb,Jackson Heights (CD3),Winter 2009-10,12/01/2009,27.31
165843,375,Nitrogen Dioxide (NO2),Mean,ppb,Elmhurst and Corona (CD4),Winter 2009-10,12/01/2009,28.7
165844,375,Nitrogen Dioxide (NO2),Mean,ppb,Ridgewood and Maspeth (CD5),Winter 2009-10,12/01/2009,26.31
165845,375,Nitrogen Dioxide (NO2),Mean,ppb,Rego Park and Forest Hills (CD6),Winter 2009-10,12/01/2009,27.19
165846,375,Nitrogen Dioxide (NO2),Mean,ppb,Flushing and Whitestone (CD7),Winter 2009-10,12/01/2009,24.83
165847,375,Nitrogen Dioxide (NO2),Mean,ppb,Hillcrest and Fresh Meadows (CD8),Winter 2009-10,12/01/2009,24.96
165848,375,Nitrogen Dioxide (NO2),Mean,ppb,Kew Gardens and Woodhaven (CD9),Winter 2009-10,12/01/2009,26.85
165849,375,Nitrogen Dioxide (NO2),Mean,ppb,South Ozone Park and Howard Beach (CD10),Winter 2009-10,12/01/2009,25.64
165850,375,Nitrogen Dioxide (NO2),Mean,ppb,Bayside and Little Neck (CD11),Winter 2009-10,12/01/2009,23.2
165851,375,Nitrogen Dioxide (NO2),Mean,ppb,Jamaica and Hollis (CD12),Winter 2009-10,12/01/2009,25.48
165852,375,Nitrogen Dioxide (NO2),Mean,ppb,Queens Village (CD13),Winter 2009-10,12/01/2009,23.48
165853,375,Nitrogen Dioxide (NO2),Mean,ppb,Rockaway and Broad Channel (CD14),Winter 2009-10,12/01/2009,20.98
165854,375,Nitrogen Dioxide (NO2),Mean,ppb,St. George and Stapleton (CD1),Winter 2009-10,12/01/2009,22.87
165855,375,Nitrogen Dioxide (NO2),Mean,ppb,South Beach and Willowbrook (CD2),Winter 2009-10,12/01/2009,19.26
165856,375,Nitrogen Dioxide (NO2),Mean,ppb,Tottenville and Great Kills (CD3),Winter 2009-10,12/01/2009,16.69
165857,375,Nitrogen Dioxide (NO2),Mean,ppb,Financial District (CD1),Winter 2010-11,12/01/2010,37.93
165858,375,Nitrogen Dioxide (NO2),Mean,ppb,Greenwich Village and Soho (CD2),Winter 2010-11,12/01/2010,36.79
165859,375,Nitrogen Dioxide (NO2),Mean,ppb,Lower East Side and Chinatown (CD3),Winter 2010-11,12/01/2010,34.91
165860,375,Nitrogen Dioxide (NO2),Mean,ppb,Clinton and Chelsea (CD4),Winter 2010-11,12/01/2010,37.32
165861,375,Nitrogen Dioxide (NO2),Mean,ppb,Midtown (CD5),Winter 2010-11,12/01/2010,44.18
165862,375,Nitrogen Dioxide (NO2),Mean,ppb,Stuyvesant Town and Turtle Bay (CD6),Winter 2010-11,12/01/2010,40.07
165863,375,Nitrogen Dioxide (NO2),Mean,ppb,Upper West Side (CD7),Winter 2010-11,12/01/2010,33.62
165864,375,Nitrogen Dioxide (NO2),Mean,ppb,Upper East Side (CD8),Winter 2010-11,12/01/2010,36
165865,375,Nitrogen Dioxide (NO2),Mean,ppb,Morningside Heights and Hamilton Heights (CD9),Winter 2010-11,12/01/2010,32.89
